date,future_rv_20d,vix_rv_spread,rv_5d,rv_20d,rv_60d,vix_close,spy_drawdown_20d,market_x_scaled_last,rydberg_traj_site_0_excitation_last,rydberg_traj_site_0_excitation_mean,rydberg_traj_site_0_excitation_std,rydberg_traj_site_0_excitation_min,rydberg_traj_site_0_excitation_max,rydberg_traj_site_0_excitation_slope,rydberg_traj_site_1_excitation_last,rydberg_traj_site_1_excitation_mean,rydberg_traj_site_1_excitation_std,rydberg_traj_site_1_excitation_min,rydberg_traj_site_1_excitation_max,rydberg_traj_site_1_excitation_slope,rydberg_traj_site_2_excitation_last,rydberg_traj_site_2_excitation_mean,rydberg_traj_site_2_excitation_std,rydberg_traj_site_2_excitation_min,rydberg_traj_site_2_excitation_max,rydberg_traj_site_2_excitation_slope,rydberg_traj_site_3_excitation_last,rydberg_traj_site_3_excitation_mean,rydberg_traj_site_3_excitation_std,rydberg_traj_site_3_excitation_min,rydberg_traj_site_3_excitation_max,rydberg_traj_site_3_excitation_slope,rydberg_traj_site_4_excitation_last,rydberg_traj_site_4_excitation_mean,rydberg_traj_site_4_excitation_std,rydberg_traj_site_4_excitation_min,rydberg_traj_site_4_excitation_max,rydberg_traj_site_4_excitation_slope,rydberg_traj_site_5_excitation_last,rydberg_traj_site_5_excitation_mean,rydberg_traj_site_5_excitation_std,rydberg_traj_site_5_excitation_min,rydberg_traj_site_5_excitation_max,rydberg_traj_site_5_excitation_slope,rydberg_traj_mean_excitation_last,rydberg_traj_mean_excitation_mean,rydberg_traj_mean_excitation_std,rydberg_traj_mean_excitation_min,rydberg_traj_mean_excitation_max,rydberg_traj_mean_excitation_slope,rydberg_traj_var_excitation_last,rydberg_traj_var_excitation_mean,rydberg_traj_var_excitation_std,rydberg_traj_var_excitation_min,rydberg_traj_var_excitation_max,rydberg_traj_var_excitation_slope,rydberg_traj_entropy_bits_last,rydberg_traj_entropy_bits_mean,rydberg_traj_entropy_bits_std,rydberg_traj_entropy_bits_min,rydberg_traj_entropy_bits_max,rydberg_traj_entropy_bits_slope,rydberg_traj_nearest_pair_11_mean_last,rydberg_traj_nearest_pair_11_mean_mean,rydberg_traj_nearest_pair_11_mean_std,rydberg_traj_nearest_pair_11_mean_min,rydberg_traj_nearest_pair_11_mean_max,rydberg_traj_nearest_pair_11_mean_slope,rydberg_traj_next_nearest_pair_11_mean_last,rydberg_traj_next_nearest_pair_11_mean_mean,rydberg_traj_next_nearest_pair_11_mean_std,rydberg_traj_next_nearest_pair_11_mean_min,rydberg_traj_next_nearest_pair_11_mean_max,rydberg_traj_next_nearest_pair_11_mean_slope,rydberg_traj_blockade_contrast_nnn_minus_nn_last,rydberg_traj_blockade_contrast_nnn_minus_nn_mean,rydberg_traj_blockade_contrast_nnn_minus_nn_std,rydberg_traj_blockade_contrast_nnn_minus_nn_min,rydberg_traj_blockade_contrast_nnn_minus_nn_max,rydberg_traj_blockade_contrast_nnn_minus_nn_slope,rydberg_traj_staggered_even_minus_odd_last,rydberg_traj_staggered_even_minus_odd_mean,rydberg_traj_staggered_even_minus_odd_std,rydberg_traj_staggered_even_minus_odd_min,rydberg_traj_staggered_even_minus_odd_max,rydberg_traj_staggered_even_minus_odd_slope,rydberg_traj_top1_freq_last,rydberg_traj_top1_freq_mean,rydberg_traj_top1_freq_std,rydberg_traj_top1_freq_min,rydberg_traj_top1_freq_max,rydberg_traj_top1_freq_slope,rydberg_traj_top2_freq_last,rydberg_traj_top2_freq_mean,rydberg_traj_top2_freq_std,rydberg_traj_top2_freq_min,rydberg_traj_top2_freq_max,rydberg_traj_top2_freq_slope,rydberg_traj_top3_freq_last,rydberg_traj_top3_freq_mean,rydberg_traj_top3_freq_std,rydberg_traj_top3_freq_min,rydberg_traj_top3_freq_max,rydberg_traj_top3_freq_slope,delta_last,delta_mean,delta_std,delta_min_window,delta_max_window,delta_slope
1993-06-22,0.0970362050674187,0.3531876035504214,0.0672275305144885,0.081834889072527,0.1017573439734792,11.65,-0.0156624036568812,0.1974641345966508,0.42176724808012855,0.4412284647720373,0.05411892531336223,0.3290113852707932,0.5476495019718577,-0.0012284873866706702,0.8727416314058853,0.8479322759278414,0.022129545728871693,0.8038459335254406,0.89306556378292,0.0008936237821672313,0.6574556025699307,0.6957635046841982,0.03411677666870673,0.621784119200268,0.7707696548355202,-0.001160867420809612,0.6962721987150347,0.7039990732473445,0.02819254810581732,0.6453465295699896,0.7430049549894179,-0.0011133818455459283,0.8441183403854896,0.84741747623281,0.005814611946629583,0.8368170521486632,0.8616861727760691,-0.00018178108508117624,0.3770572057671909,0.42250540283629656,0.05106453105351134,0.3561060672628081,0.5126702687326485,-0.0022896316493661805,3.8694122269236595,3.9588461977005283,0.13401763984170387,3.6781553546200962,4.171622376714204,-0.005080525605306352,0.5829360678890403,0.5851893931621859,0.039243261729949026,0.4692444064146168,0.6139533753791024,-0.0007676099125546909,4.0403406674588505,4.106511728036375,0.10291931991417089,3.8547098090574536,4.256022758140697,-0.0037392700225799477,0.388,0.4107917055585445,0.03413842945604837,0.33423865134131836,0.45658499654478024,-0.0013285864349151628,0.44882445384731945,0.47072167483661626,0.024937187371112442,0.4225994380588826,0.5058703642724376,-0.0011023386882288205,0.06082445384731943,0.059929969278071774,0.00974450435758632,0.04928536772765735,0.0883607867175642,0.00022624774668634462,-0.02272984485256189,0.009972693677563009,0.06502730972182107,-0.11231094050448236,0.148096874763394,-6.174617981657197e-05,0.1405877730763402,0.12334254813146917,0.021065340233793233,0.08529900394371545,0.16514771562341904,0.0008152711738460433,0.12431164551019777,0.1107411868509953,0.019438302513422722,0.0833333333333333,0.1433333333333333,0.0007319710830387807,0.10274556025699305,0.09104545741451772,0.015718246961463168,0.07519241370887998,0.11930681651763128,0.0006686895792391396,0.9691124471088278,0.8823034185041319,0.12064991209750626,0.6889431028166002,1.134403371646704,0.004452351467885536
1993-06-23,0.0947616534773248,0.3165980968859936,0.0922786036211193,0.0877262732954592,0.1031157527982083,12.04,-0.0246228454526822,0.10216035382911502,0.4380747839003514,0.44043837796553903,0.053928171828244074,0.3290113852707932,0.5476495019718577,-0.0020163257096811283,0.8505040825601269,0.8482476203943105,0.02207400454636682,0.8038459335254406,0.89306556378292,0.0009589408018281601,0.6871056676976086,0.6953729105771009,0.034124225067542376,0.621784119200268,0.7707696548355202,-0.001192318656191749,0.6814471661511956,0.7025429001338412,0.02781295893367,0.6453465295699896,0.7430049549894179,-0.0009124549944098137,0.8485658501546413,0.8473514274190848,0.005786117380576693,0.8368170521486632,0.8616861727760691,-2.038829802803896e-05,0.3666796829725036,0.4200135739082974,0.05129546716248933,0.3561060672628081,0.5126702687326485,-0.0031679040787692594,3.8723772334364277,3.9539668103981738,0.13352308295944615,3.6781553546200962,4.171622376714204,-0.006350450935251832,0.58370696958236,0.5844602460397781,0.038992275188931724,0.4692444064146168,0.6139533753791024,-0.0007035276238061023,4.072298621710123,4.103664888620642,0.10224920816234233,3.8547098090574536,4.256022758140697,-0.004169084635971961,0.388,0.40949633378450223,0.0339953279216252,0.33423865134131836,0.45658499654478024,-0.0015033344164106538,0.45475446687285503,0.4697951449412316,0.024824478675326972,0.4225994380588826,0.5058703642724376,-0.001097500477904389,0.06675446687285501,0.060298811156729346,0.009716577000827455,0.04928536772765735,0.0883607867175642,0.00040583393850626665,0.07511537006877526,0.012358621525275282,0.06562014737514844,-0.11231094050448236,0.148096874763394,-0.00010761439255000016,0.13762276656357242,0.12406331236314987,0.02104838132289231,0.08529900394371545,0.16514771562341904,0.0011040061717168571,0.1109691162027427,0.11112129542427174,0.01928981847447324,0.0833333333333333,0.1433333333333333,0.0006606047208682688,0.10571056676976082,0.09177155491709507,0.015708085980922874,0.07519241370887998,0.11930681651763128,0.0007447153872588259,0.9357561238401902,0.8858105531036046,0.12011258567162515,0.6889431028166002,1.134403371646704,0.004964914149753439
1993-06-24,0.0839092203768537,0.3147590098049258,0.1299197005712814,0.0894206840096411,0.1065272309852456,12.25,-0.0115244352833349,0.09737012930944719,0.43889444454038345,0.4384929519146007,0.052526973547336576,0.3290113852707932,0.5476495019718577,-0.00253798761346862,0.8493863635055376,0.8491546446997283,0.021344718207478974,0.8038459335254406,0.89306556378292,0.0011677033328229998,0.6885959597703942,0.6942476571891335,0.03358273823705488,0.621784119200268,0.7707696548355202,-0.0019342068761493535,0.6807020201148029,0.7016346278633818,0.02791795688808113,0.6453465295699896,0.7430049549894179,-0.0003210476043503435,0.8487893939655591,0.8473371374237804,0.005781840961909962,0.8368170521486632,0.8616861727760691,0.00015493073308319,0.36615808074702866,0.4169118273758604,0.05070367872391956,0.3561060672628081,0.5126702687326485,-0.003418700488740105,3.872526262643706,3.9477788464664854,0.1314016332651285,3.6781553546200962,4.171622376714204,-0.006889308516802233,0.5837457171762525,0.5837752752964145,0.038757448386770234,0.4692444064146168,0.6139533753791024,-0.0006365081698257275,4.073904914501658,4.0996401884203575,0.10015150442021015,3.8547098090574536,4.256022758140697,-0.00450377289548015,0.388,0.40803058272850184,0.03362459510393479,0.33423865134131836,0.45658499654478024,-0.001564385786279146,0.45505252528741214,0.46873253343563875,0.02452124026942089,0.4225994380588826,0.5058703642724376,-0.0011492134529374632,0.06705252528741211,0.06070195070713689,0.00965369700105838,0.04928536772765735,0.0883607867175642,0.000415172333341684,0.08003333390896761,0.012376646588543838,0.06563863269799165,-0.11231094050448236,0.148096874763394,-0.0017452189962673436,0.13747373735629384,0.12513599265039183,0.0206065084484759,0.08529900394371545,0.16514771562341904,0.0013036894762200747,0.1102984847699892,0.11174861924129946,0.01883958113413454,0.0833333333333333,0.1433333333333333,0.0006773264708100759,0.10585959597703937,0.0925013781498544,0.01566745686220993,0.07519241370887998,0.11930681651763128,0.000748536648983917,0.9340795452583065,0.890609429935067,0.11809364572404618,0.6889431028166002,1.134403371646704,0.005685067078702322
1993-06-25,0.0861754546349264,0.23858088449513107,0.1160006041798617,0.0886213090491866,0.1065274831103694,11.25,-0.0122166748523673,-0.10104914483902779,0.41382047966087754,0.43539156486948105,0.05017726632580817,0.3290113852707932,0.5476495019718577,-0.0034315133925892347,0.8701632003082932,0.8508125763692995,0.02031157946708713,0.8039313412207644,0.89306556378292,0.0016982527971161237,0.7073986134566506,0.6928318718270443,0.03175500069098955,0.621784119200268,0.7707696548355202,-0.0016248984968940928,0.7195944538266024,0.7022939172919352,0.028022715768149308,0.6453465295699896,0.7430049549894179,0.000539158288789929,0.8392680532100161,0.8472501613696478,0.005875641320390556,0.8368170521486632,0.8616861727760691,3.163394411277471e-05,0.41699306728325297,0.41484946906274445,0.048950400920348885,0.3561060672628081,0.5126702687326485,-0.0024532615756255273,3.967237867745693,3.943429560790153,0.12775584455524808,3.6781553546200962,4.171622376714204,-0.005240628435090026,0.6048381353510659,0.5836819902852046,0.03870211003749758,0.4692444064146168,0.6139533753791024,2.9816191557097993e-06,4.096223078322282,4.09580696394278,0.09723210854474426,3.8547098090574536,4.256022758140697,-0.004097427687651653,0.4207324377094509,0.40732361752961593,0.03304787535603516,0.33423865134131836,0.45658499654478024,-0.00091929638039306,0.4781305602466345,0.46818900119300527,0.024061638429724187,0.4225994380588826,0.5058703642724376,-0.000711277026302644,0.05739812253718355,0.06086538366338932,0.0095403791014795,0.04928536772765735,0.0883607867175642,0.00020801935409041545,-0.04626357509060425,0.007517635342193884,0.06253229160792333,-0.11231094050448236,0.14511733878671976,-0.004808927455651081,0.1259347198766827,0.12611861445271613,0.019662413741652136,0.08529900394371545,0.16514771562341904,0.0010419414341786475,0.11739861345665058,0.11258651576750582,0.01831974738439697,0.0833333333333333,0.1433333333333333,0.0008734687211106994,0.08251978638920276,0.0926477061429178,0.015545743623438146,0.07519241370887998,0.11930681651763128,0.00018788135077750726,0.8646327993063403,0.8944162016880025,0.11469168668492014,0.6889431028166002,1.134403371646704,0.0045048640125574385
1993-06-28,0.076672864939864,0.15165796817314575,0.1394521563951808,0.0954662449010257,0.1086993928215552,11.11,-0.0011872488697931,-0.32745510971854636,0.4813262888195007,0.4337334845406722,0.04746275051133661,0.3290113852707932,0.5369591811651445,0.0009986949689746037,0.8307222838033842,0.8514823499338651,0.019163921962330677,0.804247024906916,0.89306556378292,-0.000356792003233273,0.7013854282131345,0.6910972661614847,0.029246244968099733,0.621784119200268,0.7627121562582285,0.00016556956430767113,0.7414860957158206,0.703366887670736,0.028673590798788243,0.6453465295699896,0.7430049549894179,0.0016397488030355973,0.8538958102403976,0.8476466983909173,0.005774664194771199,0.8368170521486632,0.8616861727760691,0.00010657892204172607,0.4730728589343273,0.4138595338177865,0.04733590746437268,0.3561060672628081,0.4990863084264174,0.002798232502293798,4.081888765726565,3.941186220515462,0.12447488902282079,3.6781553546200962,4.140292514498478,0.005352032757420122,0.6134224026861849,0.5838995040472594,0.038843936690600184,0.4692444064146168,0.6139533753791024,0.0007567191504776685,4.202189523373702,4.094461133073605,0.09535971569454063,3.8547098090574536,4.24891706854985,0.0031143452830639452,0.4418756767398604,0.406955884534493,0.03257615494993459,0.33423865134131836,0.44890790788107876,0.0013814276087143686,0.49338366708467635,0.46787683376331124,0.023648195429362917,0.4225994380588826,0.49977157710660436,0.000950376684879897,0.051507990344815915,0.06092094922881828,0.009479047783614778,0.05086366922552554,0.0883607867175642,-0.0004310509238344727,-0.008673711180499654,0.003768677670686696,0.058783048668149804,-0.11231094050448236,0.14511733878671976,-0.002810345846772132,0.10610418975960237,0.1266387440981133,0.01883343819227214,0.08697364039640411,0.16514771562341904,-0.0007881108218773681,0.09128476071044839,0.1127853014519337,0.018042284518025524,0.08394005117717843,0.1433333333333333,-0.0004144669003565967,0.0766666666666666,0.09268456246686248,0.01550601322508936,0.0766666666666666,0.11930681651763128,-0.0007647732013806891,0.7853907115985088,0.8968273919075503,0.11131061600131847,0.7136511514865154,1.134403371646704,-0.003629872981941381
1993-06-29,0.0750905309899627,0.2180856420186757,0.1435368917222163,0.0907779876211258,0.1002730401927893,11.29,-0.0048282057040197,-0.1544325947354036,0.41134829387076294,0.4329577622617039,0.04756858754605806,0.3290113852707932,0.5369591811651445,-0.00024829153587500413,0.8737856653102998,0.8522110622683854,0.019441949971223133,0.804247024906916,0.89306556378292,0.0002609765876740743,0.7094598122456811,0.6914605560874983,0.02938151695142264,0.621784119200268,0.7627121562582285,0.00012008839887034668,0.7307202503390917,0.7046964966192774,0.028678059604020305,0.6453465295699896,0.7430049549894179,0.0005542254251318237,0.8377470421753043,0.8473468936382806,0.005966362044860127,0.8368170521486632,0.8616861727760691,-0.00010623743081089171,0.432700938771594,0.4155785125034546,0.04673664179131716,0.3561060672628081,0.4990863084264174,0.0007389516749463002,3.995762002712734,3.944251283378601,0.12427137795634227,3.6781553546200962,4.140292514498478,0.0013197131199366534,0.6101208767706547,0.584554767071087,0.03905907135015395,0.4692444064146168,0.6139533753791024,0.0002662871917574408,4.105962089683336,4.095091933882334,0.0953502527879857,3.8547098090574536,4.24891706854985,0.0003350447632057943,0.42949495455662207,0.40799325839840844,0.03261666490864828,0.33423865134131836,0.44890790788107876,0.00042975322016039984,0.4839635523800386,0.46856794816345315,0.023704207836627203,0.4225994380588826,0.49977157710660436,0.0002840381965956408,0.05446859782341646,0.060574689765044674,0.00945542183581012,0.05086366922552554,0.0883607867175642,-0.00014571502356476034,-0.07865170612923694,-0.0007208594036345661,0.058044051197441826,-0.11231094050448236,0.14511733878671976,-0.001788594255567743,0.12225295782469568,0.1262740552484102,0.018773501873739988,0.08697364039640411,0.16514771562341904,-0.00016164130304871621,0.11819937415227065,0.11305406156013158,0.018040861740303622,0.08394005117717843,0.1433333333333333,8.776947339828248e-05,0.0766666666666666,0.0919389085955163,0.015541173399557788,0.0766666666666666,0.11930681651763128,-0.000301363575592058,0.8459485918426088,0.8948022127562598,0.11148082898181952,0.7136511514865154,1.134403371646704,-0.0008572911994260704
1993-06-30,0.0776405115479941,0.2168617368251113,0.1280160529605088,0.0906476469087987,0.0997587624832417,11.26,-0.0048282057040197,-0.15762047024620157,0.4126376124106858,0.4327479109777239,0.04763920024710623,0.3290113852707932,0.5369591811651445,-0.0004397677781508469,0.8729922385165011,0.8524456787715227,0.019633741147398485,0.804247024906916,0.89306556378292,0.00044475566728951175,0.7093110447218439,0.6915739230883011,0.02944136402977451,0.621784119200268,0.7627121562582285,0.0001979231895288856,0.7309186070375414,0.7052418253262422,0.02896269535875529,0.6453465295699896,0.7430049549894179,0.0008859088645300481,0.8380445772229788,0.8472507505194319,0.006083354338219756,0.8368170521486632,0.8616861727760691,-0.0001802576695761665,0.4334447763907803,0.4163175863270068,0.046779559928182585,0.3561060672628081,0.4990863084264174,0.0011662711471716247,3.997348856300331,3.9455776750102287,0.12454758057367388,3.6781553546200962,4.140292514498478,0.002074833420793051,0.6101817061581793,0.5848159178177387,0.03919438550454455,0.4692444064146168,0.6139533753791024,0.00042672293202473423,4.107735044372836,4.095462926393696,0.09536985190391359,3.8547098090574536,4.24891706854985,0.0004841212916525651,0.4297230647598392,0.4084179705431453,0.03278580574655199,0.33423865134131836,0.44890790788107876,0.0006846326945130637,0.484137114491182,0.4688492244579126,0.023820247133062498,0.4225994380588826,0.49977157710660436,0.00045178719224138355,0.054414049731342805,0.060431253914767204,0.009504145822069023,0.05086366922552554,0.0883607867175642,-0.00023284550227168138,-0.07736238758931413,-0.002432505839315045,0.05925672284346823,-0.11231094050448236,0.14511733878671976,-0.002919037937189307,0.12195542277702119,0.12610901660174584,0.018781722689086632,0.08697364039640411,0.16514771562341904,-0.00025091974938704325,0.11770348240614649,0.1131272395030418,0.01805363140685968,0.08394005117717843,0.1433333333333333,0.00015670364297254186,0.0766666666666666,0.09164507910931403,0.015715062016673886,0.0766666666666666,0.11930681651763128,-0.000485074596333612,0.8448328354138295,0.8939384599261,0.11173051859567919,0.7136511514865154,1.134403371646704,-0.0013451778904794275
1993-07-01,0.0795001929447279,0.24195126604539186,0.0883655323512872,0.0903643697420029,0.0997532001629739,11.51,-0.0075888397593254,-0.09227039558408685,0.4153226212000563,0.4323862626137611,0.0477151410367589,0.3290113852707932,0.5369591811651445,-0.0003141635877501475,0.8687976170908579,0.852774450011489,0.019794043898603952,0.804247024906916,0.89306556378292,0.00010193971600804306,0.7068523801696764,0.6917054315842875,0.02949751406291808,0.621784119200268,0.7627121562582285,0.0009958263234348104,0.7174095206787059,0.705767859310188,0.028987821289716692,0.6453465295699896,0.7430049549894179,0.0006773614732452666,0.8398142864969902,0.8471192420234454,0.0061849852495582565,0.8368170521486632,0.8616861727760691,-0.00015097401375301469,0.41426190084838244,0.4169751288069392,0.04656068061561958,0.3561060672628081,0.4990863084264174,0.0010487317416978832,3.9624583264846693,3.9467283743501107,0.12448558337401822,3.6781553546200962,4.140292514498478,0.002358721652882844,0.6037752564134955,0.5850718114328456,0.03928381675999813,0.4692444064146168,0.6139533753791024,0.0005272984666365294,4.095529887300669,4.095629815726253,0.09536398202819753,3.8547098090574536,4.24891706854985,0.0011232753597453437,0.4190664261841799,0.408819071455904,0.03281547057980381,0.33423865134131836,0.44890790788107876,0.0007965750303635865,0.47703809367268624,0.4691122414498855,0.023851111117021467,0.4225994380588826,0.49977157710660436,0.00066927511867203,0.05797166748850636,0.06029316999398139,0.009498752157272479,0.05086366922552554,0.0883607867175642,-0.00012729991169155636,-0.03847975075122323,-0.004306501907122347,0.059181734351399076,-0.11231094050448236,0.14511733878671976,-0.001297344209019544,0.1264809531636568,0.12597750810575936,0.018760229414078376,0.08697364039640411,0.16514771562341904,-0.0003346375593360157,0.11685238016967647,0.11325874799902827,0.01806112699701718,0.08394005117717843,0.1433333333333333,-6.942224094658025e-05,0.0837488112848945,0.09134918499334446,0.015749489074892414,0.0766666666666666,0.11930681651763128,-0.0005141718992481373,0.8677053615455697,0.8931987246361761,0.11180377606622305,0.7136511514865154,1.134403371646704,-0.0022955792488268344
1993-07-02,0.0776256120018641,0.2115477429105767,0.0967081011144218,0.0916971615493816,0.1001453471898214,11.33,-0.0131101078699366,-0.1714616984342599,0.4182356202556337,0.4321527780920942,0.047760940947453576,0.3290113852707932,0.5369591811651445,-0.0004425270160454857,0.8695473106119177,0.8528925835726232,0.019879508854527057,0.804247024906916,0.89306556378292,0.0003980567792203804,0.7086651207397345,0.6927216807638878,0.029363763690584254,0.621784119200268,0.7627121562582285,0.0006731146476509545,0.7317798390136873,0.7067875447049767,0.029166963575812766,0.6453465295699896,0.7430049549894179,0.0012304272757528434,0.8393364251871975,0.8469600958272914,0.006300224277372651,0.8368170521486632,0.8616861727760691,-0.0002186056983334494,0.43667439630132715,0.4185579546414182,0.04612525507676383,0.3561060672628081,0.4990863084264174,0.0017526283834136437,4.004238712109498,3.9500726376022923,0.12418845325412753,3.6781553546200962,4.140292514498478,0.0033930943716589,0.6104458172975308,0.5857526914599172,0.03948118621282,0.4692444064146168,0.6139533753791024,0.000688739492020347,4.115432920385038,4.097222585029115,0.09514914159644589,3.8547098090574536,4.24891706854985,0.001235680312921462,0.4307134815324069,0.4098869084942143,0.03281559263279246,0.33423865134131836,0.44890790788107876,0.0010952174751899203,0.48489069247030964,0.46996109966053135,0.023793273549123316,0.4225994380588826,0.49977157710660436,0.0007967853651463313,0.05417721093790269,0.060074191166317036,0.009536183871339714,0.05086366922552554,0.0883607867175642,-0.0002984321100435909,-0.07176437974436621,-0.006403528235744975,0.06004249558683076,-0.11231094050448236,0.14511733878671976,-0.0033691305051148455,0.12066357481280243,0.1255058020266354,0.01865037976334966,0.08697364039640411,0.16514771562341904,-0.0004468818864716953,0.11555040246578188,0.11315851187150801,0.018036988571598873,0.08394005117717843,0.1433333333333333,6.333020681337338e-05,0.0766666666666666,0.09067081377612182,0.015782874070836363,0.0766666666666666,0.11930681651763128,-0.0007326845713196944,0.8399884055480091,0.8902676109686309,0.11162332556020182,0.7136511514865154,1.134403371646704,-0.0025909291996275676
1993-07-06,0.068046835449546,0.3444786877195862,0.093509119198939,0.0982813849664296,0.1024103359793097,13.87,-0.0234634535415876,0.174780237470709,0.4256487149216786,0.4319066416181009,0.04776845554149638,0.3290113852707932,0.5369591811651445,0.0024778802474586,0.8674487220764989,0.8532282242189778,0.020008680500874027,0.804247024906916,0.89306556378292,0.00020876680920173395,0.6645128150091126,0.6922741599020821,0.029652444386777797,0.621784119200268,0.7627121562582285,0.0010956075848421703,0.6927435924954437,0.7070113051358796,0.029023679723440752,0.6453465295699896,0.7430049549894179,0.0005222720718333188,0.8451769222513669,0.8468929676980205,0.0063045598214716125,0.8368170521486632,0.8616861727760691,0.00014371634812089992,0.3745871814134772,0.41871458694305036,0.045964755936168784,0.3561060672628081,0.4990863084264174,0.00047387472181202844,3.870117948167578,3.9500278855161115,0.12421693156425558,3.6781553546200962,4.140292514498478,0.004922117783268758,0.5831195554124591,0.5857410559175101,0.039481891923816466,0.4692444064146168,0.6139533753791024,0.0029198756153292894,4.047947196189958,4.0967402302293365,0.0953486039483951,3.8547098090574536,4.24891706854985,0.004954804798269348,0.388,0.40988690849421416,0.03281559263279246,0.33423865134131836,0.44890790788107876,0.0013784961194533757,0.4502358963351558,0.4698715954881701,0.023860477600172344,0.4225994380588826,0.49977157710660436,0.0007086271352890564,0.0622358963351558,0.05998468699395586,0.009498599301595774,0.05086366922552554,0.0883607867175642,-0.000669868984164318,0.0005589561967382524,-0.00788034707970434,0.05911950498829002,-0.11231094050448236,0.14511733878671976,0.0025122905775745875,0.13988205183242203,0.125550554112816,0.018682646679198552,0.08697364039640411,0.16514771562341904,-0.0006478375331024875,0.12113589991256593,0.11335989625932064,0.01807991197456811,0.08394005117717843,0.1433333333333333,-0.000569164959506856,0.10345128150091124,0.09062606168994125,0.015743986027428533,0.0766666666666666,0.11930681651763128,-0.0004065521799158986,0.9611730831147483,0.8907710719381624,0.11189624968586238,0.7136511514865154,1.134403371646704,-0.004441802270050145
