date,future_rv_20d,rv_accel_log_5_20,rv_5d,rv_20d,rv_60d,vix_close,spy_drawdown_20d,market_x_scaled_last,rydberg_traj_site_0_excitation_last,rydberg_traj_site_0_excitation_mean,rydberg_traj_site_0_excitation_std,rydberg_traj_site_0_excitation_min,rydberg_traj_site_0_excitation_max,rydberg_traj_site_0_excitation_slope,rydberg_traj_site_1_excitation_last,rydberg_traj_site_1_excitation_mean,rydberg_traj_site_1_excitation_std,rydberg_traj_site_1_excitation_min,rydberg_traj_site_1_excitation_max,rydberg_traj_site_1_excitation_slope,rydberg_traj_site_2_excitation_last,rydberg_traj_site_2_excitation_mean,rydberg_traj_site_2_excitation_std,rydberg_traj_site_2_excitation_min,rydberg_traj_site_2_excitation_max,rydberg_traj_site_2_excitation_slope,rydberg_traj_site_3_excitation_last,rydberg_traj_site_3_excitation_mean,rydberg_traj_site_3_excitation_std,rydberg_traj_site_3_excitation_min,rydberg_traj_site_3_excitation_max,rydberg_traj_site_3_excitation_slope,rydberg_traj_site_4_excitation_last,rydberg_traj_site_4_excitation_mean,rydberg_traj_site_4_excitation_std,rydberg_traj_site_4_excitation_min,rydberg_traj_site_4_excitation_max,rydberg_traj_site_4_excitation_slope,rydberg_traj_site_5_excitation_last,rydberg_traj_site_5_excitation_mean,rydberg_traj_site_5_excitation_std,rydberg_traj_site_5_excitation_min,rydberg_traj_site_5_excitation_max,rydberg_traj_site_5_excitation_slope,rydberg_traj_mean_excitation_last,rydberg_traj_mean_excitation_mean,rydberg_traj_mean_excitation_std,rydberg_traj_mean_excitation_min,rydberg_traj_mean_excitation_max,rydberg_traj_mean_excitation_slope,rydberg_traj_var_excitation_last,rydberg_traj_var_excitation_mean,rydberg_traj_var_excitation_std,rydberg_traj_var_excitation_min,rydberg_traj_var_excitation_max,rydberg_traj_var_excitation_slope,rydberg_traj_entropy_bits_last,rydberg_traj_entropy_bits_mean,rydberg_traj_entropy_bits_std,rydberg_traj_entropy_bits_min,rydberg_traj_entropy_bits_max,rydberg_traj_entropy_bits_slope,rydberg_traj_nearest_pair_11_mean_last,rydberg_traj_nearest_pair_11_mean_mean,rydberg_traj_nearest_pair_11_mean_std,rydberg_traj_nearest_pair_11_mean_min,rydberg_traj_nearest_pair_11_mean_max,rydberg_traj_nearest_pair_11_mean_slope,rydberg_traj_next_nearest_pair_11_mean_last,rydberg_traj_next_nearest_pair_11_mean_mean,rydberg_traj_next_nearest_pair_11_mean_std,rydberg_traj_next_nearest_pair_11_mean_min,rydberg_traj_next_nearest_pair_11_mean_max,rydberg_traj_next_nearest_pair_11_mean_slope,rydberg_traj_blockade_contrast_nnn_minus_nn_last,rydberg_traj_blockade_contrast_nnn_minus_nn_mean,rydberg_traj_blockade_contrast_nnn_minus_nn_std,rydberg_traj_blockade_contrast_nnn_minus_nn_min,rydberg_traj_blockade_contrast_nnn_minus_nn_max,rydberg_traj_blockade_contrast_nnn_minus_nn_slope,rydberg_traj_staggered_even_minus_odd_last,rydberg_traj_staggered_even_minus_odd_mean,rydberg_traj_staggered_even_minus_odd_std,rydberg_traj_staggered_even_minus_odd_min,rydberg_traj_staggered_even_minus_odd_max,rydberg_traj_staggered_even_minus_odd_slope,rydberg_traj_top1_freq_last,rydberg_traj_top1_freq_mean,rydberg_traj_top1_freq_std,rydberg_traj_top1_freq_min,rydberg_traj_top1_freq_max,rydberg_traj_top1_freq_slope,rydberg_traj_top2_freq_last,rydberg_traj_top2_freq_mean,rydberg_traj_top2_freq_std,rydberg_traj_top2_freq_min,rydberg_traj_top2_freq_max,rydberg_traj_top2_freq_slope,rydberg_traj_top3_freq_last,rydberg_traj_top3_freq_mean,rydberg_traj_top3_freq_std,rydberg_traj_top3_freq_min,rydberg_traj_top3_freq_max,rydberg_traj_top3_freq_slope,delta_last,delta_mean,delta_std,delta_min_window,delta_max_window,delta_slope
1993-05-24,0.081834889072527,0.40875780574027665,0.1620011289825203,0.1076457236548186,0.1130237293059966,14.1,-0.0048445937227515,0.7900718061264861,0.2952432099986813,0.4492006510113618,0.08963535714796608,0.2952432099986813,0.5665638284908602,-0.005776888877520747,0.8765045266675457,0.8478388849522129,0.025567756315089132,0.8046265125337798,0.8919265450297946,-0.0008116851769604674,0.6135366842859027,0.6939460003762494,0.05424713576751544,0.6111973820840222,0.769726897865997,-0.0009405317904018949,0.6646743680944218,0.7109457060219266,0.04184558509923885,0.6646743680944218,0.7998971618241936,-0.002250938683687017,0.8345122280953009,0.8407078877961224,0.006000484077822996,0.8322578556429017,0.8498129388412344,-0.00033594741184909304,0.34036549095169016,0.4338520639514239,0.08521982081868913,0.34036549095169016,0.569312765698172,-0.002396517717911524,3.6248365080935425,3.976491194109297,0.23583787226054945,3.6248365080935425,4.360173043422796,-0.012512509658330728,0.43996193954026697,0.5646227519952112,0.05635085228419679,0.43996193954026697,0.6112119077639216,-0.007339659308771182,3.747438261958323,4.079128388532,0.16325726805099156,3.747438261958323,4.256897598047558,-0.013768329725401126,0.32281286304734275,0.4139859346511616,0.06073382089145031,0.32281286304734275,0.5168938985313117,-0.003370322544245846,0.41174773666622705,0.47439051346579575,0.043553918701778715,0.41174773666622705,0.5488920199154033,-0.0016405239299122866,0.08893487361888427,0.06040457881463411,0.017947244422015368,0.03199812138409137,0.09096226886051396,0.0017297986143335567,-0.13825226333377283,-0.008782115741829844,0.0940998677042704,-0.13825226333377283,0.13502805386264907,-0.0015942265012127276,0.17589447380983778,0.12687415940507119,0.02989074286303704,0.08564658960022317,0.17589447380983778,0.0017070131910909587,0.15865896523891154,0.11193006406453296,0.0253053958513414,0.0833333333333333,0.15865896523891154,0.0011440273095101288,0.12235778952393508,0.09445320770407861,0.01877069200460339,0.070660373078263,0.12235778952393508,0.0011430705418449406,1.17652513214427,0.8704957441822856,0.19845918209972566,0.5654627717911289,1.17652513214427,0.009139347927068673
1993-05-25,0.0877262732954592,0.47677538330857655,0.162597758345563,0.1009377537552232,0.1129566219652349,14.04,-0.0027683392701437,0.9097121091569677,0.25616071100872395,0.4417584816282192,0.09871507243471474,0.25616071100872395,0.5665638284908602,-0.0077017560463794104,0.902559525994184,0.8483705340004324,0.026569886178222524,0.8046265125337798,0.902559525994184,0.0006714129681584305,0.6191198984273252,0.6933316558824388,0.0550160335187111,0.6111973820840222,0.769726897865997,-0.0007584608056228596,0.6404804401482578,0.7075976178751158,0.04458135547680813,0.6404804401482578,0.7998971618241936,-0.0033210626013683007,0.8363732994757751,0.8404817913238893,0.006073908750874736,0.8322578556429017,0.8498129388412344,-0.00030913053543344277,0.3198937057664744,0.43055178286014717,0.0882376230917443,0.3198937057664744,0.569312765698172,-0.003413007882761519,3.5745875808207406,3.962091863570243,0.2506783453314542,3.5745875808207406,4.360173043422796,-0.014832004903407076,0.41024062959409474,0.5561640101545698,0.06545700119543438,0.41024062959409474,0.6112119077639216,-0.008680915972681247,3.6242793443591244,4.059890529412909,0.19073955945940896,3.6242793443591244,4.256897598047558,-0.020114386581368427,0.3146241489732564,0.4103746925304237,0.06428353963956798,0.3146241489732564,0.5168938985313117,-0.0037098491755346618,0.39872023700290793,0.4721806407492132,0.04613927727230812,0.39872023700290793,0.5488920199154033,-0.0022931551913811534,0.0840960880296515,0.06180594821878934,0.018635024397702996,0.03199812138409137,0.09096226886051396,0.0014166939841535082,-0.15127976299709198,-0.0109480059011479,0.09681704871543359,-0.15127976299709198,0.13502805386264907,-0.0027066898714643265,0.18519983071220852,0.12896108978172613,0.032333247485311536,0.08564658960022317,0.18519983071220852,0.0021866067819783157,0.18285289318507555,0.1142265864058758,0.029246546295523448,0.0833333333333333,0.18285289318507555,0.002397067867149184,0.12607993228488337,0.09572523185687873,0.019970474182195056,0.070660373078263,0.12607993228488337,0.0012881626146551183,1.2183992382049387,0.8812718300160342,0.2108210573988465,0.5654627717911289,1.2183992382049387,0.01111460244610402
1993-05-26,0.0894206840096411,0.05111267432337812,0.1156381388475768,0.1098760759369156,0.111790899503854,12.88,0.0,0.16098777476521434,0.4280087585401744,0.44303421576073126,0.09836364213755497,0.25616071100872395,0.5665638284908602,0.0009404128823155,0.86423048077855,0.847091924059401,0.025121102071502904,0.8046265125337798,0.902559525994184,-0.0005420098772040912,0.6688038034063777,0.6950953133660498,0.053618338661971736,0.6111973820840222,0.769726897865997,-0.0021471222066915775,0.6905980982968111,0.7069484913112436,0.044729389269224346,0.6404804401482578,0.7998971618241936,-0.0021019158557104537,0.8458205705109566,0.8406604808669866,0.006174933726944994,0.8322578556429017,0.8498129388412344,0.00043958707954343766,0.3730853354744344,0.4299690068569217,0.08857610330481977,0.3198937057664744,0.569312765698172,-0.0031010019925251098,3.8705470470073045,3.9627994322213356,0.2503988231043827,3.5745875808207406,4.360173043422796,-0.006512049970272286,0.583231121110788,0.5565666645563574,0.06559734481155945,0.41024062959409474,0.6112119077639216,-0.0014122522150617693,4.052572184711974,4.062196504178251,0.19035797801609,3.6242793443591244,4.256897598047558,-0.0027226118236474725,0.388,0.41051912836500304,0.0642298369754837,0.3146241489732564,0.5168938985313117,-0.0021727021660669877,0.4510940940146088,0.472620836167986,0.045893346931003165,0.39872023700290793,0.5488920199154033,-0.0017214171805063408,0.06309409401460882,0.06210170780298304,0.01860615889613973,0.03199812138409137,0.09096226886051396,0.00045128498556064724,0.014719217907713118,-0.005219412233798752,0.09475474985450039,-0.15127976299709198,0.13502805386264907,0.004977805480607007,0.13945295299269553,0.1287510223386299,0.03225064650897231,0.08564658960022317,0.18519983071220852,0.0008905983680172013,0.11920495513379664,0.1133214039771036,0.028794814578440204,0.0833333333333333,0.18285289318507555,2.8484422214261034e-05,0.10388038034063773,0.09583900874358879,0.020010090581830512,0.070660373078263,0.12607993228488337,0.0014323007196826911,0.956345721167825,0.8787280264879774,0.20958931776270828,0.5654627717911289,1.2183992382049387,0.00575538321928644
1993-05-27,0.0886213090491866,0.0621748358330371,0.1165284558744804,0.1095039546117569,0.1116871574619714,13.1,-0.0034272171384092,0.18044569141710856,0.42467929280196137,0.4437611347120204,0.09817140305339436,0.25616071100872395,0.5665638284908602,-0.0005154797112129248,0.8687706613306587,0.8468040237036625,0.024836395028881214,0.8046265125337798,0.902559525994184,0.00048504395068266497,0.6627502293368994,0.6927528685662188,0.05395582812072199,0.6111973820840222,0.769726897865997,-0.0023179631888574754,0.6936248853315502,0.7051030106000555,0.04447890960796007,0.6404804401482578,0.7998971618241936,-0.002139635514115498,0.8449125344005349,0.8410326867870317,0.006195627760121161,0.8322578556429017,0.8498129388412344,9.625934653953887e-05,0.3752040863987518,0.4271289925102387,0.08937232840752078,0.3198937057664744,0.569312765698172,-0.0037283296829100335,3.8699416896003567,3.956582716879228,0.2510826803582636,3.5745875808207406,4.360173043422796,-0.008120104799873736,0.5830737281849815,0.5552171553057583,0.0647551072241722,0.41024062959409474,0.6112119077639216,-0.001480956819944219,4.046047415125938,4.059283784466484,0.19013698397704767,3.6242793443591244,4.256897598047558,-0.004827065632163911,0.388,0.4084550613072394,0.06425703160553618,0.3146241489732564,0.5168938985313117,-0.0023992800411248936,0.4498833792007132,0.47092495410581037,0.04607518907183126,0.39872023700290793,0.5488920199154033,-0.0019575352220998253,0.06188337920071318,0.06246989279857087,0.018525161651844674,0.03199812138409137,0.09096226886051396,0.0004417448190250687,-0.005257576521565039,-0.0014893367486860057,0.09319868659494678,-0.15127976299709198,0.13502805386264907,0.002645737692812003,0.14005831039964334,0.1296273586585936,0.032307814881287866,0.08564658960022317,0.18519983071220852,0.0012179956429435276,0.12192906346506184,0.1134846695947704,0.028833873263793965,0.0833333333333333,0.18285289318507555,0.0006644191428643952,0.10327502293368993,0.09716942655693996,0.01957088382907178,0.070660373078263,0.12607993228488337,0.0014004398035275432,0.963155991995988,0.8845361540877075,0.21023795481082883,0.5654627717911289,1.2183992382049387,0.007222079871423782
1993-05-28,0.0954662449010257,-0.0710131962344594,0.1031311816875891,0.1107211615541812,0.1115449053924263,13.47,-0.0082253211321822,-0.05382693466381837,0.42190072451307997,0.44313250057192405,0.09826906929081576,0.25616071100872395,0.5665638284908602,-0.0010391222831155024,0.8628175231699273,0.8469671585487746,0.024930149718952972,0.8046265125337798,0.902559525994184,0.0009042430937160383,0.7044603426013042,0.6926363092000244,0.053927885633348924,0.6111973820840222,0.769726897865997,0.0005718475794363085,0.707841370405217,0.7037811811153291,0.04398229431864653,0.6404804401482578,0.7998971618241936,0.001559946826380218,0.8422063240653624,0.8409888226494859,0.00618404696409692,0.8322578556429017,0.8498129388412344,-0.0003859453538652457,0.4023017130065212,0.4249419606418627,0.08941791717369636,0.3198937057664744,0.569312765698172,0.0019943884130031366,3.9415279977614124,3.952447932727401,0.25061520936347986,3.5745875808207406,4.360173043422796,0.0036053582755549533,0.5991207499783712,0.5546125974164808,0.06428424447318996,0.41024062959409474,0.6042305978094623,0.0008023711343556091,4.092494299749899,4.057020416347127,0.1894575358562705,3.6242793443591244,4.256897598047558,0.0006947881417845449,0.41177071160064455,0.4073642808482029,0.06400583547967056,0.3146241489732564,0.5168938985313117,0.0012510900842444491,0.4722540185359418,0.4701838276115769,0.04592840515619961,0.39872023700290793,0.5488920199154033,0.0008527177623266141,0.0604833069352972,0.0628195467633739,0.018418060787791804,0.03199812138409137,0.09096226886051396,-0.00039837232191783806,-0.004393215401918723,0.0010673321154677162,0.09237899653843137,-0.15127976299709198,0.13502805386264907,-0.005311798390643821,0.12887299073202904,0.13022518853600928,0.032177438108471124,0.08564658960022317,0.18519983071220852,-0.00042635888116330557,0.11446034260130421,0.11374243173730365,0.028818396255813644,0.0833333333333333,0.18285289318507555,0.00033744912110758146,0.08913089581373206,0.09779263801429322,0.019100885895685878,0.070660373078263,0.12607993228488337,-0.0009067698971299642,0.8811605728676636,0.8872973590091441,0.20981240905891066,0.5654627717911289,1.2183992382049387,-0.0024891991429642287
1993-06-01,0.0907779876211258,0.055330825228000785,0.1201168739901325,0.1136512323354263,0.1131330276502104,13.67,0.0,0.16840733997908275,0.42673918849246795,0.44238725760193365,0.09833402692698279,0.25616071100872395,0.5665638284908602,-0.006432955454935911,0.8659617126617861,0.8479833989623978,0.02526718812852548,0.8046265125337798,0.902559525994184,0.0029877374096553585,0.6664954942287297,0.6912813219818603,0.05422639570920609,0.6111973820840222,0.769726897865997,-0.0050725852431808185,0.6917522528856351,0.7044586747244113,0.04368643061793109,0.6404804401482578,0.7998971618241936,-0.0014321342224338756,0.8454743241343095,0.8407855745667611,0.005962515597858212,0.8322578556429017,0.8498129388412344,0.0005300881617619272,0.37389324368661125,0.4254162061682202,0.08912026467191801,0.3198937057664744,0.569312765698172,-0.007961974031987687,3.8703162160895395,3.9523124340055835,0.2506588420374892,3.5745875808207406,4.360173043422796,-0.01738182338112105,0.5831711050721692,0.5545773677488086,0.06426838888833167,0.41024062959409474,0.6042305978094623,-0.0009384897684460334,4.050084202349055,4.055559960211779,0.18939278336494353,3.6242793443591244,4.256897598047558,-0.010865788764332956,0.388,0.40736428084820303,0.06400583547967056,0.3146241489732564,0.5168938985313117,-0.004073743455063681,0.4506324321790792,0.46991283016794405,0.04602687176695566,0.39872023700290793,0.5488920199154033,-0.0032621901545194683,0.06263243217907921,0.06254854931974105,0.018378904930034554,0.03199812138409137,0.09096226886051396,0.0008115533005442127,0.007101797621474604,-0.0034041257044742485,0.08977772914119396,-0.15127976299709198,0.13502805386264907,-0.004569081691588605,0.13968378391046032,0.13036068725782568,0.032211259218096894,0.08564658960022317,0.18519983071220852,0.00272384734936631,0.12024369426373825,0.11435217598547757,0.028820489735742066,0.0833333333333333,0.18285289318507555,0.001942650575284471,0.10364954942287294,0.0976571392924768,0.019049175205368106,0.070660373078263,0.12607993228488337,0.0016016261031885103,0.958942568992679,0.8888217196295786,0.21021626028274606,0.5654627717911289,1.2183992382049387,0.014989614106604966
1993-06-02,0.0906476469087987,0.056157996113593046,0.1195981703890873,0.1130668851440354,0.1037091992882327,13.48,-0.0013690100974163,0.16986230175438088,0.42649022836647255,0.43626350191344476,0.09527209370912204,0.25616071100872395,0.5665638284908602,-0.006385950864928372,0.8663012037426889,0.8508387240556157,0.02391290158175751,0.8046265125337798,0.902559525994184,0.003246036379416269,0.6660428394541925,0.6864397332621116,0.051890558758557616,0.6111973820840222,0.769726897865997,-0.005457055705884448,0.6919785802729037,0.7031094635824625,0.04363430989819443,0.6404804401482578,0.7998971618241936,-0.0004885520594119011,0.8454064259181289,0.8412857634096259,0.005909333497665304,0.8322578556429017,0.8498129388412344,0.0004062990623694067,0.37405167285769925,0.4178602522963863,0.08671618330334278,0.3198937057664744,0.569312765698172,-0.007382611986492681,3.870270950612086,3.9357974385196464,0.2445649974004255,3.5745875808207406,4.360173043422796,-0.01606183517493175,0.5831593360480312,0.553685214017578,0.06373940764621659,0.41024062959409474,0.6042305978094623,-0.0011090137769174289,4.049596314025235,4.045213066469473,0.18369761676497506,3.6242793443591244,4.256897598047558,-0.010868104873049888,0.388,0.4034942245658925,0.06270649600125502,0.3146241489732564,0.5168938985313117,-0.0036710214996884772,0.4505419012241718,0.4668092229734052,0.04512684903185136,0.39872023700290793,0.5488920199154033,-0.0029589026996350984,0.06254190122417179,0.06331499840751267,0.01803988989119984,0.03199812138409137,0.09096226886051396,0.0007121188000533824,0.005608036865502075,-0.007819441349282046,0.08701185153680546,-0.15127976299709198,0.13502805386264907,-0.006811579841955105,0.13972904938791403,0.1329506055135964,0.030744602723521187,0.08564658960022317,0.18519983071220852,0.0028464452519837294,0.12044738891227996,0.11620787876442493,0.027945055857189646,0.0833333333333333,0.18285289318507555,0.0019533713462603504,0.10360428394541922,0.0991764208166332,0.018233740884626776,0.070660373078263,0.12607993228488337,0.0015090820778378962,0.9594518056140333,0.9030873148619211,0.2047739855768528,0.5654627717911289,1.2183992382049387,0.014340203795541526
1993-06-03,0.0903643697420029,-0.2938796659204127,0.0844382907646587,0.1132843066181742,0.1037107432375607,13.54,-0.0047915353409569,-0.44584048354074773,0.5154091870145859,0.4346427965241685,0.09362194057923363,0.25616071100872395,0.5665638284908602,-0.0018153240213769804,0.8136751473477853,0.8512911557963158,0.023106283010857074,0.8098182547633339,0.902559525994184,3.8970543760931764e-05,0.7317340396668006,0.6845400903521518,0.04944454029856398,0.6111973820840222,0.7619392845216657,-0.001343714025019713,0.7184979979419241,0.7039713100094722,0.043759338917106226,0.6404804401482578,0.7998971618241936,-0.0007872276357725706,0.8497679623912753,0.8418898243425342,0.0061241383575635,0.8322578556429017,0.8498129388412344,0.000854490310496798,0.489658185985548,0.4166270965656106,0.08550255110663325,0.3198937057664744,0.569312765698172,-0.0023365829742928155,4.1187425203479195,3.9329622735902534,0.24208650856614652,3.5745875808207406,4.360173043422796,-0.005389387802204379,0.6113029933576698,0.5540388337949884,0.06403776755801477,0.41024062959409474,0.6113029933576698,0.0006812378762741013,4.233990911709719,4.044108096724299,0.18248831926767262,3.6242793443591244,4.256897598047558,-0.0012056150704125724,0.44648353353914094,0.4029309308181455,0.06226564161762853,0.3146241489732564,0.5168938985313117,-0.0013253737217477825,0.497414546496387,0.46634189767236256,0.04475758000393734,0.39872023700290793,0.5488920199154033,-0.0010521779053482166,0.050931012957246016,0.0634109668542171,0.017968507862180697,0.03199812138409137,0.09096226886051396,0.00027319581639956476,0.07507985779740413,-0.010816851152544294,0.0829784441157391,-0.15127976299709198,0.10255132117382461,0.0007802923304045403,0.09505488820286358,0.1334210204437284,0.030082055778632724,0.08824246071500025,0.18519983071220852,0.0002765369137561297,0.08528692581158832,0.11630555838833767,0.0278331652038185,0.0833333333333333,0.18285289318507555,0.00010282065675026437,0.0766666666666666,0.09926316792664157,0.01812197473030194,0.070660373078263,0.12607993228488337,0.00025529027005909876,0.7439558307607383,0.905935709725021,0.20212735130621948,0.5654627717911289,1.2183992382049387,0.004228141802324208
1993-06-04,0.0916971615493816,-0.29336923270582593,0.0844625641729486,0.1132590464316646,0.1038656461641559,12.86,-0.0082140605844976,-0.44494265114722176,0.5151857265077527,0.43290706567851867,0.09177253439313515,0.25616071100872395,0.5665638284908602,-0.001786079149986706,0.8137729113195248,0.8513330660114757,0.023037331299265284,0.8098182547633339,0.902559525994184,0.000208139818746888,0.731412815188228,0.6832475008044545,0.04783828628233623,0.6111973820840222,0.7619392845216657,-0.0016066562807072486,0.7187493910121113,0.7032360134089977,0.043379641701062385,0.6404804401482578,0.7998971618241936,-0.00013840418574426048,0.8498377937996606,0.8427050817079256,0.006042087047859935,0.8322578556429017,0.8498377937996606,0.0007761537463856625,0.4895604220138085,0.4144024545414455,0.08295936046875464,0.3198937057664744,0.569312765698172,-0.0019521719148654169,4.118519059841086,3.9278311821528176,0.23695731655604463,3.5745875808207406,4.360173043422796,-0.004499017966171084,0.6113301810526678,0.5546873691621986,0.06454699096863323,0.41024062959409474,0.6113301810526678,0.0005667586536187942,4.23383613642072,4.042955023642957,0.1812085123560463,3.6242793443591244,4.25659477831762,-0.0011978232577315626,0.4464583942321222,0.40167056881713414,0.061105896969398284,0.3146241489732564,0.5168938985313117,-0.0010519569734980074,0.49739010550345214,0.465341106612635,0.0438185142664967,0.39872023700290793,0.5488920199154033,-0.0008433087760738326,0.050931711271329866,0.06367053779550089,0.017747502697905693,0.03199812138409137,0.09096226886051396,0.00020864819742417374,0.07435361115019654,-0.010111885771020361,0.08363653593257188,-0.15127976299709198,0.10255132117382461,-0.0007341454024455188,0.095138685892926,0.13368792039629984,0.029715299527996827,0.08824246071500025,0.18519983071220852,0.0003629592198908289,0.0853008920932654,0.11640393632633428,0.027719695027072635,0.0833333333333333,0.18285289318507555,0.00010355572420695251,0.0766666666666666,0.09950569368319773,0.017782303208641218,0.070660373078263,0.12607993228488337,0.00019378134401316989,0.7442700720984724,0.9099681565041156,0.1980155974135423,0.5654627717911289,1.2183992382049387,0.00378336387475522
1993-06-07,0.0982813849664296,-0.33879789916536657,0.0810077064957018,0.113674851259005,0.1039557203928947,14.07,-0.0116365858280383,-0.5248499282923458,0.5350737599305392,0.4322046921571707,0.09093030192126993,0.25616071100872395,0.5665638284908602,-0.0015141216554874946,0.8050718966970558,0.8510957481081617,0.023483890760972802,0.8050718966970558,0.902559525994184,-0.0014684217263416744,0.7600018632334835,0.6831506297400454,0.047680541280402416,0.6111973820840222,0.7600018632334835,0.0008963133545229397,0.6963753534114767,0.7019858275525088,0.043198671925322576,0.6404804401482578,0.7998971618241936,-0.005305265858245171,0.8436227833550398,0.8431316772447609,0.005785164816539217,0.8322578556429017,0.8498377937996606,0.00011809912717460727,0.4982614366362776,0.41298294195344687,0.08125184546979106,0.3198937057664744,0.569312765698172,-0.0037108935600359346,4.138407093263873,3.9245515167560954,0.23354154342199812,3.5745875808207406,4.360173043422796,-0.010984290318412714,0.6089104703195621,0.5551048043464812,0.06486851323067451,0.41024062959409474,0.6113301810526678,0.0008625104821613844,4.247611170605711,4.042505843257361,0.18068877351092427,3.6242793443591244,4.2492473415607295,0.0006852932100860237,0.4486957979921857,0.40078307988031414,0.06028201667391052,0.3146241489732564,0.5168938985313117,-0.003348713084260403,0.4995653591590694,0.4646487259581458,0.04315787948200457,0.39872023700290793,0.5488920199154033,-0.0024457271471038057,0.05086956116688368,0.06386564607783153,0.01758349472685469,0.03199812138409137,0.09096226886051396,0.0009029859371566014,0.13898971977425267,-0.007577518472140799,0.08726937171591713,-0.15127976299709198,0.13898971977425267,0.009984871970832847,0.08768067335938108,0.1336598310285189,0.029758479224240582,0.08768067335938108,0.18519983071220852,-0.0004729470161729218,0.08405789000434126,0.11644016415988465,0.027676890657282717,0.08405789000434126,0.18285289318507555,-7.24837336466146e-05,0.0766666666666666,0.09968978596001024,0.01752397332635262,0.070660373078263,0.12607993228488337,-2.677568691938622e-05,0.716302525097679,0.9121639748350934,0.19559758114813428,0.5654627717911289,1.2183992382049387,0.007294307701541398
